He,C,N,O,Ne,Mg,Si,S,Ca,Fe
0.006777949106042177,0.0019335452777249592,0.00013261633909348423,0.0015353919708526824,0.00039694687946827036,0.00038049927787416293,1.3857447058981876e-05,1.1577159336216185e-05,1.1200543262579497e-06,1.2118368570096016e-05
0.006913176609121374,0.0019499825504525276,0.00013476041979723248,0.0015693427309172493,0.00040521538073063913,0.0003871453595179827,1.4441549319638072e-05,1.2046934013333592e-05,1.1591124882048814e-06,1.2485798770282417e-05
0.007046877375153021,0.001965664927936616,0.00013686041196038542,0.0016030718474170436,0.00041340687727239135,0.00039367698266571646,1.5041994604547841e-05,1.2528765356106163e-05,1.1988286070460828e-06,1.2856615684457656e-05
0.007179068641207685,0.0019806270793609813,0.00013891722217167763,0.001636580767326147,0.0004215220862400586,0.000400096118516039,1.565924018713703e-05,1.302296279625471e-05,1.2392137664386753e-06,1.3230850528976958e-05
0.007309767449747032,0.001994902081698653,0.0001409317383777401,0.0016698709281722365,0.00042956171810137124,0.0004064047043197363,1.6293756135218957e-05,1.3529843706998289e-05,1.2802792367502672e-06,1.3608534807925988e-05
0.007438990650821009,0.0020085214928355234,0.0001429048302664364,0.0017029437580982614,0.00043752647670745995,0.0004126046439643557,1.694602566897808e-05,1.404973360687115e-05,1.3220364782042065e-06,1.398970031577302e-05
0.007566754904240182,0.0020215154213356684,0.00014483734964231595,0.001735800675923704,0.0004454170593544749,0.0004186978085487851,1.7616545528969666e-05,1.4582966368770394e-05,1.3644971440778013e-06,1.4374379140045415e-05
0.007693076681723578,0.0020339125930026428,0.00014673013079434714,0.0017684430912054518,0.0004532341568446335,0.0004246860369479383,1.8305826354416266e-05,1.5129884434368977e-05,1.4076730839544289e-06,1.4762603664030896e-05
0.007817972269022252,0.0020457404143838912,0.00014858399085608851,0.0018008724042982635,0.0004609784535466977,0.00043057113636771425,1.901439307208858e-05,1.5690839034031425e-05,1.451576347030419e-06,1.5154406569503605e-05
0.007941457768018903,0.002057025033358669,0.00015039973015845402,0.0018330900064148462,0.00046865062745588947,0.00043635488289039937,1.9742785296067264e-05,1.6266190412373738e-05,1.4962191854776487e-06,1.5549820839475377e-05
0.00806354909880376,0.002067791396943412,0.0001521781325752243,0.0018650972796855371,0.00047625135025324716,0.00044203902201067705,2.0491557738689913e-05,1.6856308059612195e-05,1.54161405786278e-06,1.5948879760972314e-05
0.008184262001727059,0.0020780633064423465,0.00015391996586145332,0.0018968955972175987,0.0004837812873644304,0.000447625269162406,2.1261280632996247e-05,1.7461570948849723e-05,1.5877736326240997e-06,1.6351616927837012e-05
0.008303612039428317,0.002087863470065264,0.0001556259819849161,0.0019284863231541216,0.0004912410980179757,0.00045311531023632586,2.2052540166993134e-05,1.8082367779452076e-05,1.6347107916069216e-06,1.675806624355653e-05
0.008421614598842721,0.0020972135531287803,0.00015729691745074135,0.001959870812732549,0.0004986314353030109,0.0004585108020888478,2.2865938930070336e-05,1.8719097226670323e-05,1.6824386336585527e-06,1.716826192411652e-05
0.008538284893184853,0.0021061342259520595,0.00015893349361936838,0.0019910504123428147,0.0005059529462264317,0.00046381337304208213,2.3702096371906777e-05,1.937216819766977e-05,1.730970478283813e-06,1.7582238500881596e-05
0.00865363796391001,0.0021146452095528903,0.000160536417017966,0.0020220264595851027,0.0005132062717695449,0.00046902462337525453,2.4561649274216864e-05,2.0042000094129815e-05,1.7803198693621361e-06,1.8000030823502276e-05
0.0087676886826534,0.0021227653192451303,0.00016210637964544775,0.0020528002833272315,0.0005203920469441859,0.0004741461258076595,2.5445252235696235e-05,2.0729023081583405e-05,1.8305005789272877e-06,1.8421674062848726e-05
0.008880451753147434,0.0021305125062339027,0.00016364405927121522,0.002083373203761662,0.0005275109008483118,0.00047917942597329607,2.635357817053611e-05,2.1433678365669034e-05,1.8815266110107567e-06,1.8847203713971552e-05
0.008991941713117365,0.0021379038973004987,0.00016515011972775804,0.002113746532462132,0.0005345634567210774,0.00048412604288732935,2.728731882088586e-05,2.2156418475472617e-05,1.933412205549884e-06,1.9276655599089834e-05
0.009102172936155534,0.0021449558326647193,0.00016662521119723749,0.0021439215724399236,0.0005415503319973986,0.0004889874694045188,2.8247185283654287e-05,2.2897707554141346e-05,1.9861718423618337e-06,1.971006587060675e-05
0.009211159633574457,0.0021516839021083582,0.00016806997049217698,0.002173899618199763,0.0005484721383620076,0.0004937651726697518,2.9233908552050576e-05,2.3658021656956094e-05,2.039820245184504e-06,2.0147471014153003e-05
0.009318915856238981,0.002158102979439681,0.0001694850213303807,0.0022036819557953533,0.000555329481803004,0.0004984605945608173,3.02482400722774e-05,2.4437849057053702e-05,2.0943723857855103e-06,2.0588907851658246e-05
0.009426192406773459,0.0021642688527780144,0.00017088051529953887,0.002233475012391189,0.0005621699990407544,0.0005031069729470654,3.129830643020729e-05,2.524332543695224e-05,2.150232607850039e-06,2.10375269635355e-05
0.009533960874778554,0.0021702457926086028,0.00017226924700229857,0.0022635489788128803,0.000569055639311785,0.0005077466246628951,3.239512982889181e-05,2.608277123413708e-05,2.2079475430585607e-06,2.1497560671174924e-05
0.009642446594771727,0.0021760517390625334,0.00017365411026852245,0.0022939689063038297,0.0005760009677054427,0.0005123891344510002,3.35431070178983e-05,2.6959388667953786e-05,2.267699923585497e-06,2.1970261474805988e-05
0.009751654340416594,0.0021816915840637157,0.00017503511587408697,0.0023247387746869767,0.0005830065016277845,0.0005170345040719821,3.474462371425967e-05,2.7874823741723288e-05,2.329561675066917e-06,2.2455978164785133e-05
0.009861588917147836,0.0021871700795837398,0.00017641227456485135,0.002355862609567841,0.0005900727629699979,0.0005216827352875265,3.600217690038567e-05,2.8830795345708716e-05,2.393607262248565e-06,2.2955069135462694e-05
0.00997225516238266,0.0021924918416457526,0.00017778559705674128,0.002387344482861191,0.0005972002781472806,0.0005263338298604046,3.731838001327193e-05,2.982909848463408e-05,2.4599137786211896e-06,2.3467902649630314e-05
0.010083657945733666,0.0021976613542137864,0.00017915509403583239,0.002419188513323773,0.0006043895781380567,0.0005309877895544736,3.86959683757239e-05,3.08716076481212e-05,2.528561039220171e-06,2.399485711024995e-05
0.010195802169223101,0.0022026829729708173,0.00018052077615843316,0.0024513988670931595,0.0006116411985235328,0.000535644616134677,4.0137804880882706e-05,3.196028033037332e-05,2.5996316767011347e-06,2.4536321339664882e-05
0.010308322096126416,0.002207545198334477,0.0001818782034792405,0.0024838725229701835,0.0006189316387271211,0.00054028905755381,4.164183432707733e-05,3.309335923630639e-05,2.6729662517662113e-06,2.509084926258424e-05
0.010420706489519371,0.0022122315468915943,0.00018322128812192943,0.002516463174599087,0.0006262278493744084,0.0005449000909279069,4.320367969166151e-05,3.4267346409896945e-05,2.748295541552155e-06,2.5656189946344525e-05
0.01053281477280164,0.002216742616819819,0.0001845485076374888,0.0025491303314668363,0.0006335206887626383,0.0005494721995856261,4.482356928235501e-05,3.548222149742563e-05,2.825578137652069e-06,2.6231838948177096e-05
0.010644647624330695,0.002221084963883703,0.00018586004943202153,0.00258187417316639,0.0006408101584495217,0.0005540057121156855,4.6503660247529215e-05,3.6739408553212435e-05,2.9048646897610032e-06,2.681798422805817e-05
0.010756205720797397,0.0022252648986493427,0.00018715609869790443,0.002614694879712295,0.0006480962599920498,0.0005585009543329733,4.824618990354829e-05,3.804038122889141e-05,2.9862071609325926e-06,2.7414817173191618e-05
0.010867489737230087,0.002229288495655285,0.0001884368384399376,0.0026475926315416743,0.0006553789949464945,0.000562958249301963,5.005347871412236e-05,3.938666450079803e-05,3.0696588616347497e-06,2.802253266050039e-05
0.010978500346998675,0.002233161602240418,0.00018970244950118517,0.002680567609515221,0.0006626583648684087,0.0005673779173599323,5.1927933380385195e-05,4.0779836457518555e-05,3.1552744846884424e-06,2.864132912025744e-05
0.011089238221818704,0.0022368898470416865,0.00019095311058851068,0.002713619994918189,0.0006699343713126261,0.0005717602761399842,5.387205004581087e-05,4.222153014969649e-05,3.2431101411124247e-06,2.927140860087678e-05
0.011199704031755426,0.002240478648173971,0.00019218899829781088,0.0027467499694613946,0.0006772070158332624,0.0005761056405938754,5.5888417620237936e-05,4.371343550426474e-05,3.3332233968974537e-06,2.9912976834886096e-05
0.011309898445227853,0.0022439332211040275,0.00019341028713895138,0.0027799577152822115,0.0006844762999837151,0.0005804143230146511,5.797972122742691e-05,4.525730130534692e-05,3.4256733107340502e-06,3.056624330610214e-05
0.011419822129012802,0.0022472585862299247,0.00019461714956040782,0.0028132434149455744,0.000691742225316664,0.0005846866330590887,6.0148745780742474e-05,4.685493724415011e-05,3.5205204727185594e-06,3.1231421318031054e-05
0.01152947574824892,0.0022504595761769957,0.00019580975597361598,0.0028466072514449804,0.0006990047933840714,0.0005889228777699523,6.239837969172178e-05,4.850821604025165e-05,3.617827044062864e-06,3.190872806351588e-05
0.011638859966440726,0.0022535408428209056,0.00019698827477703413,0.002880049408203498,0.0007062640057371824,0.0005931233615980594,6.473161871646776e-05,5.021907563676684e-05,3.7176567978337856e-06,3.2598384695654044e-05
0.011747975445462612,0.002256506864048045,0.00019815287237992142,0.002913570069074773,0.0007135198639265256,0.0005972883864241614,6.715156994498912e-05,5.198952147197029e-05,3.820075160748865e-06,3.3300616400007875e-05
0.011856883416892446,0.0022593770502650915,0.0001993020489394352,0.0029471648174899555,0.0007207727867453963,0.0006014188246007431,6.965179334659095e-05,5.381470240133499e-05,3.92494524769106e-06,3.40157863543654e-05
0.011965851343813729,0.0022622209062255006,0.00020042879900900796,0.002980813529100241,0.0007280246131463376,0.0006055174727565786,7.219202695464762e-05,5.566558427825802e-05,4.031418282798393e-06,3.47447315473626e-05
0.01207508746049118,0.0022650911772920572,0.00020152800395085668,0.003014500507852655,0.0007352767733190423,0.0006095865253668998,7.473982607249232e-05,5.75188508777745e-05,4.138814942535942e-06,3.548818535432834e-05
0.012184592426988246,0.0022679881088210115,0.00020260033714773217,0.00304822579726667,0.0007425292672788724,0.000613626196135416,7.729521323228044e-05,5.9374505272420804e-05,4.247143239096248e-06,3.6246436548521987e-05
0.012294366904992908,0.0022709119484476,0.00020364645552051463,0.003081989440911251,0.000749782095041191,0.0006176366972227235,7.985821103327429e-05,6.123255053869203e-05,4.356411254175442e-06,3.701977965082262e-05
0.012404411557821678,0.0022738629461072153,0.00020466699993064915,0.0031157914824049104,0.0007570352566213614,0.0006216182392574478,8.242884214204289e-05,6.309298975704703e-05,4.466627139576171e-06,3.780851504412715e-05
0.012514727050423616,0.00227684135405677,0.00020566259557274334,0.0031496319654157686,0.0007642887520347481,0.0006255710313473059,8.500712929266258e-05,6.495582601191371e-05,4.577799117815756e-06,3.8612949090025465e-05
0.012625314049384339,0.0022798474268962607,0.00020663385235756692,0.0031835109336616064,0.000771542581296716,0.0006294952810900886,8.759309528691798e-05,6.6821062391694e-05,4.6899354827396185e-06,3.9433394247797786e-05
0.012736173222930048,0.002282881421590532,0.00020758136528568858,0.003217428430909923,0.0007787967444226307,0.000633391194584563,9.018676299450359e-05,6.868870198876894e-05,4.803044600140033e-06,4.027016919578043e-05
0.01284730524093157,0.0022859435974912417,0.00020850571481197862,0.003251384500977991,0.0007860512414278585,0.0006372589764412967,9.278815535322611e-05,7.05587478995039e-05,4.917134908380245e-06,4.11235989551473e-05
0.012958710774908413,0.002289034216359031,0.00020940746720120085,0.0032853791877329175,0.0007933060723277666,0.0006410988297934044,9.539729536920745e-05,7.243120322425376e-05,5.032214919024016e-06,4.199401501615505e-05
0.01307039049803281,0.0022921535423859004,0.00021028717487491132,0.0033194125350916957,0.0008005612371377231,0.0006449109563072159,9.801420611708793e-05,7.430607106736794e-05,5.148293217470603e-06,4.288175546690089e-05
0.01318234508513379,0.002295301842217792,0.00021114537674987675,0.0033534845870212627,0.000807816735873096,0.0006486955561928669,0.00010063891074023035,7.618335453719547e-05,5.265378463595263e-06,4.378716512464315e-05
0.013294575212701262,0.002298479384977386,0.00021198259856821977,0.0033875953875385583,0.0008150725685492548,0.0006524528282148147,0.00010327143245092489,7.806305674609037e-05,5.383479392395322e-06,4.4710595669735736e-05
0.013407081558890095,0.0023016864422871017,0.00021279935321949318,0.0034217449807105805,0.000822328735181569,0.0006561829697022772,0.00010591179453059423,7.994518081041664e-05,5.502604814641829e-06,4.565240578222816e-05
0.013519864803524228,0.0023049232882923205,0.00021359614105488075,0.0034559334106544445,0.00082958523578541,0.0006598861765595959,0.00010856002032999961,8.182972985055362e-05,5.622763617536886e-06,4.6612961281184624e-05
0.013632925628100761,0.002308190199684817,0.0002143734501937167,0.0034901607215374352,0.0008368420703761486,0.000663562643276525,0.00011121613326944707,8.371670699090084e-05,5.7439647653766454e-06,4.759263526677574e-05
0.013746264715794088,0.0023114874557264137,0.00021513175682251207,0.003524426957577069,0.0008440992389691571,0.0006672125629384458,0.00011388015683899482,8.56061153598835e-05,5.8662173002200985e-06,4.859180826519872e-05
0.01385988275146001,0.00231481533827285,0.0002158715254866707,0.003558732163041146,0.0008513567415798079,0.0006708361272365072,0.00011655211459866068,8.74979580899574e-05,5.9895303425636294e-06,4.961086837648167e-05
0.01397378042163989,0.0023181741317978783,0.000216593209375074,0.003593076382247813,0.0008586145782234748,0.0006744335264776938,0.00011923203017863093,8.939223831761449e-05,6.1139130920214635e-06,5.065021142523014e-05
0.01408795841456479,0.002321564123417581,0.00021729725059770852,0.003627459659565617,0.0008658727489155319,0.00067800494959482,0.00012191992727946882,9.128895918338769e-05,6.239374828011968e-06,5.1710241114373575e-05
0.014202417420159635,0.0023249856029149128,0.00021798408045650632,0.0036618820394135627,0.0008731312536713541,0.0006815505841564531,0.00012461582967232443,9.318812383185633e-05,6.365924910449946e-06,5.279136918197224e-05
0.014317158130047376,0.0023284388627644714,0.0002186541197095645,0.0036963435662611703,0.0008803900925063167,0.0006850706163767637,0.00012731976119914468,9.508973541165122e-05,6.493572780444911e-06,5.3894015561144966e-05
0.014432181237553176,0.0023319241981575004,0.00021930777882890536,0.003730844284628534,0.0008876492654357963,0.0006885652311253063,0.00013003174577288452,9.699379707546006e-05,6.622327961005441e-06,5.501860854318017e-05
0.014547487437708595,0.0023354419070271224,0.00021994545825193516,0.0037653842390863784,0.0008949087724751697,0.0006920346119367279,0.00013275180737771808,9.890031198003247e-05,6.75220005774962e-06,5.616558494389323e-05
0.014663077427255793,0.002338992290073806,0.0002205675486267557,0.0037999634742561165,0.0009021686136398147,0.0006954789410204071,0.00013547997006925098,0.00010080928328618534,6.883198759621661e-06,5.733539027329508e-05
0.01477895190465174,0.002342575650791071,0.0002211744310514788,0.003834582034809907,0.0009094287889451098,0.0006988983992700245,0.000138216257974733,0.00010272071415880802,7.015333839614732e-06,5.852847890863773e-05
0.014895111570072428,0.002346192295491432,0.00022176647730769047,0.003869239965470712,0.0009166892984064339,0.0007022931662730616,0.0001409606952932714,0.00010463460776686758,7.148615155500056e-06,5.974531427090405e-05
0.015011557125417112,0.002349842533332581,0.00022234405008820748,0.003903937311012355,0.000923950142039167,0.000705663420320234,0.00014371330629604502,0.00010655096728341404,7.283052650562343e-06,6.0986369004810345e-05
0.015128289274312555,0.0023535266763438168,0.00022290750321926639,0.00393867411625958,0.0009312113198586897,0.0007090093384148543,0.000146474115326519,0.00010846979588558578,7.418656354341602e-06,6.225212516239167e-05
0.015245308722117261,0.0023572450394527154,0.0002234571818772805,0.003973450426088105,0.000938472831880383,0.0007123310962821285,0.00014924314680065984,0.0001103910967546145,7.555436383381361e-06,6.354307439024087e-05
0.015362616175925756,0.0023609979405120537,0.00022399342280029816,0.004008266285424686,0.0009457346781196291,0.0007156288683783849,0.00015202042520715152,0.00011231487307583084,7.693402941983425e-06,6.485971812047488e-05
0.015480212344572851,0.002364785700326978,0.00022451655449429132,0.004043121739247173,0.0009529968585918106,0.0007189028279002363,0.00015480597510761205,0.00011424112803866942,7.832566322969135e-06,6.620256776550136e-05
0.015598097938637928,0.002368608642682427,0.00022502689743440137,0.004078016832584563,0.0009602593733123107,0.0007221531467936763,0.0001575998211368105,0.00011616986483667418,7.972936908447257e-06,6.757214491666222e-05
0.015716273670449234,0.0023724670943708107,0.000225524764261265,0.004112951610517067,0.0009675222222965137,0.0007253799957631098,0.00016040198800288525,0.0001181010866675038,8.114525170588538e-06,6.896898154683086e-05
0.01583474025408818,0.0023763613852199445,0.00022601045997254067,0.0041479261181761595,0.0009747854055598041,0.0007285835442803181,0.000163212500487562,0.00012003479673293677,8.257341672406944e-06,7.039362021704159e-05
0.015953498405393673,0.0023802918481212435,0.00022648428210975284,0.004182940400744645,0.0009820489231175678,0.0007317639605933597,0.00016603138344637347,0.00012197099823887702,8.401397068547734e-06,7.184661428723209e-05
0.01607254884196641,0.002384258819058179,0.00022694652094056866,0.00421799450345671,0.0009893127749851906,0.0007349214117354062,0.0001688586618088787,0.00012390969439535882,8.5467021060823e-06,7.332852813117987e-05
0.016191892283173248,0.0023882626371349996,0.0002273974596366184,0.004253088471597985,0.0009965769611780598,0.0007380560635335152,0.00017169436057888396,0.00012585088841655253,8.693267625309968e-06,7.483993735571736e-05
0.01631152945015153,0.002392303644605716,0.00022783737444696906,0.004288222350505599,0.0010038414817115625,0.000741168080617339,0.00017453850483466354,0.00012779458352076958,8.841104560566703e-06,7.638142902430954e-05
0.016431461065813446,0.002396382186903361,0.00022826653486735692,0.004323396185568244,0.0010111063366010874,0.0007442576264277713,0.00017739111972918183,0.00012974078293046808,8.990223941040872e-06,7.795360188508214e-05
0.01655168785485041,0.0024004986126695154,0.00022868520380528302,0.004358610022226228,0.0010183715258620235,0.0007473248632255304,0.00018025223049031547,0.0001316894898722579,9.140636891596044e-06,7.955706660338788e-05
0.016672210543737433,0.002404653273784111,0.00022909363774107274,0.0043938639059715396,0.0010256370495097607,0.0007503699520996816,0.00018312186242107676,0.0001336407075769063,9.292354633600963e-06,8.119244599900211e-05
0.0167930298607375,0.00240884652539551,0.0002294920868849978,0.004429157882347899,0.001032902907559689,0.000753393052976097,0.00018600004089983711,0.000135594439279343,9.445388485766687e-06,8.286037528803904e-05
0.016914146535905995,0.002413078725950865,0.0002298807953305574,0.004464491996950826,0.0010401691000271997,0.0007563943246258551,0.00018888679138055186,0.00013755068821866577,9.599749864991021e-06,8.456150232968335e-05
0.017035561301095098,0.0024173502372267573,0.00023026000120401208,0.00449986629542769,0.001047435626927685,0.0007593739246735791,0.00019178213939298504,0.00013950945763814573,9.755450287210253e-06,8.629648787783235e-05
0.017157274889958204,0.0024216614243601246,0.0002306299368102619,0.004535280823477774,0.0010547024882765373,0.000762332009605715,0.00019468611054293525,0.0001414707507852326,9.912501368258282e-06,8.806600583774684e-05
0.01727928803795437,0.0024260126558794727,0.00023099082877515862,0.004570735626852335,0.0010619696840891498,0.0007652687347787509,0.00019759873051246234,0.0001434345709115604,1.0070914824733216e-05,8.987074352781038e-05
0.01740160148235274,0.002430404303736377,0.00023134289818433859,0.004606230751354658,0.0010692372143809165,0.0007681842544273756,0.00020052002506011423,0.00014540092127295239,1.0230702474871464e-05,9.171140194649817e-05
0.017524215962237022,0.002434836743337279,0.00023168636071866183,0.00464176624284012,0.001076505079167232,0.0007710787216725789,0.0002034500200211548,0.00014736980512942686,1.0391876239429416e-05,9.358869604465983e-05
0.017647132218509935,0.002439310353575577,0.00023202142678634013,0.0046773421472162445,0.0010837732784634917,0.0007739522885296937,0.0002063887413077925,0.0001493412257452024,1.055444814257279e-05,9.550335500322153e-05
0.017770350993897698,0.0024438255168640136,0.0002323483016518349,0.004712958510442768,0.0010910418122850921,0.0007768051059163796,0.0002093362149094094,0.00015131518638870328,1.0718430312773673e-05,9.745612251641543e-05
0.017893873032954505,0.0024483826191673648,0.000232667185561604,0.00474861537853169,0.0010983106806474296,0.0007796373236605488,0.00021229246689279094,0.0001532916903325648,1.0883834983715337e-05,9.944775708064603e-05
0.018017699082067042,0.0024529820500354344,0.00023297827386677459,0.0047843127975473404,0.001105579883565902,0.0007824490905082353,0.00021525752340235672,0.00015527074085363896,1.105067449520495e-05,0.00010147903228910671
0.018141829889458984,0.0024576242026363524,0.0002332817571428169,0.004820050813606435,0.0011128494210559075,0.0007852405541314065,0.00021823141066039145,0.00015725234123299957,1.121896129409413e-05,0.00010355073713225943
0.01826626620519552,0.002462309473790184,0.0002335778213062925,0.0048558294728781376,0.001120119293132845,0.0007880118611357196,0.00022121415496727706,0.00015923649475594803,1.138870793520757e-05,0.00010566367630429561
0.018391008781187886,0.002467038264002851,0.00023386664772874849,0.004891648821584116,0.0011273894998121141,0.0007907631570682203,0.00022420578270172518,0.00016122320471201852,1.1559927082279642e-05,0.00010781867051569633
0.018516058371197897,0.0024718109775003667,0.00023414841334782713,0.004927508905998603,0.0011346600411091153,0.0007934945864249872,0.00022720632032101034,0.00016321247439498346,1.1732631508899167e-05,0.00011001655681201366
0.01864141573084253,0.002476628022263392,0.00023442329077565967,0.0049634097724484605,0.0011419309170392496,0.0007962062926587209,0.00023021579436120426,0.0001652043071028592,1.1906834099462385e-05,0.00011225818889899726
0.01876708161759846,0.002481489810062107,0.00023469144840460997,0.004999351467313232,0.001149202127617919,0.0007988984181862776,0.0002332342314374102,0.00016719870613791124,1.2082547850134169e-05,0.00011454443747419145
0.01889305679080665,0.002486396756491414,0.00023495305051043311,0.00503533403702521,0.0011564736728605256,0.0008015711043961492,0.00023626165824399846,0.00016919567480665982,1.225978586981758e-05,0.00011687619056513286
0.019019342011676942,0.0024913492810064593,0.00023520825735291224,0.005071357528069489,0.0011637455527824729,0.0008042244916558883,0.0002392981015548425,0.00017119521641988537,1.2438561381131856e-05,0.00011925435387427913
0.019145938043292652,0.0024963478069584925,0.0002354572252740352,0.00510742198698403,0.0011710177673991647,0.0008068587193194807,0.00024234358822355578,0.00017319733429263406,1.2618887721398864e-05,0.0001216798511308031
0.019272845650615173,0.0025013927616310528,0.00023570010679377089,0.005143527460359719,0.0011782903167260053,0.0008094739257346642,0.00024539814518372883,0.00017520203174422312,1.2800778343638096e-05,0.00012415362444938852
0.019400065600488625,0.002506484576276496,0.00023593705070350452,0.005179673994840432,0.0011855632007784006,0.0008120702482501942,0.0002484617994491684,0.00017720931209824677,1.2984246817570362e-05,0.00012667663469616815
0.019527598661644458,0.002511623686152857,0.00023616820215718843,0.0052158616371230865,0.0011928364195717565,0.0008146478232230573,0.0002515345781141352,0.00017921917868258118,1.3169306830630086e-05,0.0001292498618619437
0.019655445604706105,0.0025168105305610577,0.00023639370276026467,0.005252090433957706,0.0012001099731214799,0.0008172067860256326,0.00025461650835358415,0.00018123163482939021,1.3355972188986463e-05,0.00013187430544283555
0.01978360720219365,0.002522045552882459,0.00023661369065641386,0.005288360432147482,0.0012073838614429777,0.0008197472710528015,0.0002577076174234047,0.00018324668387513109,1.3544256818573462e-05,0.00013455098482850826
0.01991208422852848,0.0025273292006167615,0.0002368283006121832,0.005324671678548832,0.0012146580845516586,0.0008222694117290061,0.00026080793266066175,0.00018526432916055976,1.3734174766128738e-05,0.00013728093969812315
0.02004087746003799,0.002532661925420259,0.0002370376640995456,0.005361024220071464,0.0012219326424629312,0.0008247733405152562,0.00026391748148383746,0.00018728457403073654,1.3925740200241578e-05,0.0001400652304241718
0.020169987674960237,0.002538044183144447,0.00023724190937644065,0.005397418103678432,0.0012292075351922052,0.0008272591889160863,0.0002670362913930737,0.00018930742183503153,1.4118967412409926e-05,0.0001429049384843472
0.02029941565344868,0.002543476433874989,0.0002374411615653466,0.0054338533763862,0.0012364827627548908,0.0008297270874864623,0.00027016438997041537,0.0001913328759271303,1.4313870818106592e-05,0.00014580116688161273
0.020429162177576853,0.0025489591419710473,0.00023763554272993143,0.005470330085264699,0.001243758325166399,0.0008321771658386378,0.00027330180488005404,0.00019336093966503933,1.4510464957854678e-05,0.00014875504057263188
0.020559228031343146,0.002554492776104975,0.0002378251719498302,0.005506848277437394,0.0012510342224421418,0.0008346095526489613,0.00027644856386857303,0.00019539161641109174,1.4708764498312392e-05,0.00015176770690472548
0.020689614000675483,0.0025600778093023808,0.00023801016539359425,0.005543408000081339,0.0012583104545975312,0.0008370243756646343,0.00027960469476519235,0.00019742490953195263,1.4908784233367192e-05,0.00015484033606152556
0.020820320873436115,0.002565714718982563,0.00023819063638985712,0.0055800093004272425,0.0012655870216479806,0.0008394217617104207,0.0002827702254820152,0.00019946082239862494,1.5110539085239504e-05,0.0001579741215174998
0.020951349439426354,0.0025714039869993207,0.0002383666954967607,0.005616652225759524,0.0012728639236089037,0.000841801836695307,0.00028594518401427464,0.00020149935838645477,1.5314044105595948e-05,0.0001611702805015221
